Date,District,Pulse,Price_per_kg
2022-08-01,YSR Kadapa,Field Pea,74.01
2022-08-01,YSR Kadapa,Moth Bean,103.57
2022-08-01,YSR Kadapa,Cowpea,90.91
2022-08-01,YSR Kadapa,Cluster Bean,108.68
2022-08-01,YSR Kadapa,Rice Bean,96.41
2022-08-01,YSR Kadapa,Winged Bean,119.08
2022-08-01,YSR Kadapa,Hyacinth Bean,99.55
2022-08-01,Anakapalli,Toor Dal,124.23
2022-08-01,Anakapalli,Moong Dal,117.3
2022-08-01,Anakapalli,Urad Dal,107.56
2022-08-01,Anakapalli,Chana Dal,82.91
2022-08-01,Anakapalli,Masoor Dal,78.63
2022-08-01,Anakapalli,Horse Gram,72.41
2022-08-01,Anakapalli,Rajma,132.0
2022-08-01,Anakapalli,Lobia,99.35
2022-08-01,Anakapalli,Field Pea,73.95
2022-08-01,Anakapalli,Moth Bean,96.86
2022-08-01,Anakapalli,Cowpea,91.98
2022-08-01,Anakapalli,Cluster Bean,109.45
2022-08-01,Anakapalli,Rice Bean,98.01
2022-08-01,Anakapalli,Winged Bean,123.52
2022-08-01,Anakapalli,Hyacinth Bean,108.45
2022-08-01,Nandyal,Toor Dal,113.4
2022-08-01,Nandyal,Moong Dal,110.15
2022-08-01,Nandyal,Urad Dal,110.53
2022-08-01,Nandyal,Chana Dal,85.92
2022-08-01,Nandyal,Masoor Dal,76.33
2022-08-01,Nandyal,Horse Gram,64.92
2022-08-01,Nandyal,Rajma,121.58
2022-08-01,Nandyal,Lobia,93.14
2022-08-01,Nandyal,Field Pea,74.27
2022-08-01,Nandyal,Moth Bean,99.57
2022-08-01,Nandyal,Cowpea,84.58
2022-08-01,Nandyal,Cluster Bean,98.86
2022-08-01,Nandyal,Rice Bean,100.07
2022-08-01,Nandyal,Winged Bean,118.63
2022-08-01,Nandyal,Hyacinth Bean,100.35
2022-08-01,Bapatla,Toor Dal,130.95
2022-08-01,Bapatla,Moong Dal,118.91
2022-08-01,Bapatla,Urad Dal,113.05
2022-08-01,Bapatla,Chana Dal,90.9
2022-08-01,Bapatla,Masoor Dal,89.36
2022-08-01,Bapatla,Horse Gram,78.14
2022-08-01,Bapatla,Rajma,138.61
2022-08-01,Bapatla,Lobia,104.81
2022-08-01,Bapatla,Field Pea,82.46
2022-08-01,Bapatla,Moth Bean,105.78
2022-08-01,Bapatla,Cowpea,92.1
2022-08-01,Bapatla,Cluster Bean,109.78
2022-08-01,Bapatla,Rice Bean,103.18
2022-08-01,Bapatla,Winged Bean,122.26
2022-08-01,Bapatla,Hyacinth Bean,109.6
2022-08-01,Parvathipuram Manyam,Toor Dal,129.51
2022-08-01,Parvathipuram Manyam,Moong Dal,121.96
2022-08-01,Parvathipuram Manyam,Urad Dal,121.74
2022-08-01,Parvathipuram Manyam,Chana Dal,93.41
2022-08-01,Parvathipuram Manyam,Masoor Dal,87.94
2022-08-01,Parvathipuram Manyam,Horse Gram,78.29
2022-08-01,Parvathipuram Manyam,Rajma,136.09
2022-08-01,Parvathipuram Manyam,Lobia,101.67
2022-08-01,Parvathipuram Manyam,Field Pea,77.78
2022-08-01,Parvathipuram Manyam,Moth Bean,110.98
2022-08-01,Parvathipuram Manyam,Cowpea,97.63
2022-08-01,Parvathipuram Manyam,Cluster Bean,113.65
2022-08-01,Parvathipuram Manyam,Rice Bean,100.67
2022-08-01,Parvathipuram Manyam,Winged Bean,128.82
2022-08-01,Parvathipuram Manyam,Hyacinth Bean,103.66
2022-08-01,Eluru,Toor Dal,128.73
2022-08-01,Eluru,Moong Dal,120.36
2022-08-01,Eluru,Urad Dal,114.74
2022-08-01,Eluru,Chana Dal,84.57
2022-08-01,Eluru,Masoor Dal,84.26
2022-08-01,Eluru,Horse Gram,72.14
2022-08-01,Eluru,Rajma,137.53
2022-08-01,Eluru,Lobia,102.67
2022-08-01,Eluru,Field Pea,78.71
2022-08-01,Eluru,Moth Bean,107.11
2022-08-01,Eluru,Cowpea,89.01
2022-08-01,Eluru,Cluster Bean,105.25
2022-08-01,Eluru,Rice Bean,103.34
2022-08-01,Eluru,Winged Bean,123.77
2022-08-01,Eluru,Hyacinth Bean,112.67
2022-08-01,Palnadu,Toor Dal,124.92
2022-08-01,Palnadu,Moong Dal,118.49
2022-08-01,Palnadu,Urad Dal,114.98
2022-08-01,Palnadu,Chana Dal,84.94
2022-08-01,Palnadu,Masoor Dal,82.37
2022-08-01,Palnadu,Horse Gram,73.15
2022-08-01,Palnadu,Rajma,140.73
2022-08-01,Palnadu,Lobia,102.34
2022-08-01,Palnadu,Field Pea,80.69
2022-08-01,Palnadu,Moth Bean,103.52
2022-08-01,Palnadu,Cowpea,94.28
2022-08-01,Palnadu,Cluster Bean,110.27
2022-08-01,Palnadu,Rice Bean,104.55
2022-08-01,Palnadu,Winged Bean,128.85
2022-08-01,Palnadu,Hyacinth Bean,107.47
2022-08-01,Tirupati,Toor Dal,116.35
2022-08-01,Tirupati,Moong Dal,107.44
2022-08-01,Tirupati,Urad Dal,104.98
2022-08-01,Tirupati,Chana Dal,78.58
2022-08-01,Tirupati,Masoor Dal,72.78
2022-08-01,Tirupati,Horse Gram,61.0
2022-08-01,Tirupati,Rajma,121.23
2022-08-01,Tirupati,Lobia,85.33
2022-08-01,Tirupati,Field Pea,66.72
2022-08-01,Tirupati,Moth Bean,92.37
2022-08-01,Tirupati,Cowpea,85.32
2022-08-01,Tirupati,Cluster Bean,96.97
2022-08-01,Tirupati,Rice Bean,93.95
2022-08-01,Tirupati,Winged Bean,113.7
2022-08-01,Tirupati,Hyacinth Bean,93.86
2022-08-01,NTR,Toor Dal,121.96
2022-08-01,NTR,Moong Dal,118.05
2022-08-01,NTR,Urad Dal,116.28
2022-08-01,NTR,Chana Dal,92.73
2022-08-01,NTR,Masoor Dal,82.35
2022-08-01,NTR,Horse Gram,70.83
2022-08-01,NTR,Rajma,134.13
2022-08-01,NTR,Lobia,94.85
2022-08-01,NTR,Field Pea,83.26
2022-08-01,NTR,Moth Bean,100.03
2022-08-01,NTR,Cowpea,97.35
2022-08-01,NTR,Cluster Bean,104.32
2022-08-01,NTR,Rice Bean,108.98
2022-08-01,NTR,Winged Bean,121.22
2022-08-01,NTR,Hyacinth Bean,107.44
2022-08-01,Konaseema,Toor Dal,126.93
2022-08-01,Konaseema,Moong Dal,126.61
2022-08-01,Konaseema,Urad Dal,112.72
2022-08-01,Konaseema,Chana Dal,89.72
2022-08-01,Konaseema,Masoor Dal,85.41
2022-08-01,Konaseema,Horse Gram,72.56
2022-08-01,Konaseema,Rajma,140.19
2022-08-01,Konaseema,Lobia,98.8
2022-08-01,Konaseema,Field Pea,77.3
2022-08-01,Konaseema,Moth Bean,105.38
2022-08-01,Konaseema,Cowpea,96.29
2022-08-01,Konaseema,Cluster Bean,107.23
2022-08-01,Konaseema,Rice Bean,103.46
2022-08-01,Konaseema,Winged Bean,124.51
2022-08-01,Konaseema,Hyacinth Bean,103.4
2022-08-01,Kakinada,Toor Dal,127.25
2022-08-01,Kakinada,Moong Dal,121.72
2022-08-01,Kakinada,Urad Dal,113.73
2022-08-01,Kakinada,Chana Dal,93.35
2022-08-01,Kakinada,Masoor Dal,83.73
2022-08-01,Kakinada,Horse Gram,74.54
2022-08-01,Kakinada,Rajma,137.68
2022-08-01,Kakinada,Lobia,97.81
2022-08-01,Kakinada,Field Pea,73.86
2022-08-01,Kakinada,Moth Bean,104.25
2022-08-01,Kakinada,Cowpea,92.62
2022-08-01,Kakinada,Cluster Bean,111.56
2022-08-01,Kakinada,Rice Bean,105.26
2022-08-01,Kakinada,Winged Bean,123.11
2022-08-01,Kakinada,Hyacinth Bean,106.83
2022-08-01,Alluri Sitharama Raju,Toor Dal,112.12
2022-08-01,Alluri Sitharama Raju,Moong Dal,108.57
2022-08-01,Alluri Sitharama Raju,Urad Dal,109.11
2022-08-01,Alluri Sitharama Raju,Chana Dal,82.14
2022-08-01,Alluri Sitharama Raju,Masoor Dal,73.64
2022-08-01,Alluri Sitharama Raju,Horse Gram,67.66
2022-08-01,Alluri Sitharama Raju,Rajma,123.8
2022-08-01,Alluri Sitharama Raju,Lobia,90.39
2022-08-01,Alluri Sitharama Raju,Field Pea,71.91
2022-08-01,Alluri Sitharama Raju,Moth Bean,95.54
2022-08-01,Alluri Sitharama Raju,Cowpea,90.22
2022-08-01,Alluri Sitharama Raju,Cluster Bean,98.07
2022-08-01,Alluri Sitharama Raju,Rice Bean,94.17
2022-08-01,Alluri Sitharama Raju,Winged Bean,113.14
2022-08-01,Alluri Sitharama Raju,Hyacinth Bean,95.79
2022-08-01,Sri Sathya Sai,Toor Dal,128.92
2022-08-01,Sri Sathya Sai,Moong Dal,117.91
2022-08-01,Sri Sathya Sai,Urad Dal,114.52
2022-08-01,Sri Sathya Sai,Chana Dal,83.54
2022-08-01,Sri Sathya Sai,Masoor Dal,79.79
2022-08-01,Sri Sathya Sai,Horse Gram,70.58
2022-08-01,Sri Sathya Sai,Rajma,131.45
2022-08-01,Sri Sathya Sai,Lobia,94.58
2022-08-01,Sri Sathya Sai,Field Pea,74.49
2022-08-01,Sri Sathya Sai,Moth Bean,98.55
2022-08-01,Sri Sathya Sai,Cowpea,90.37
2022-08-01,Sri Sathya Sai,Cluster Bean,102.22
2022-08-01,Sri Sathya Sai,Rice Bean,97.23
2022-08-01,Sri Sathya Sai,Winged Bean,125.61
2022-08-01,Sri Sathya Sai,Hyacinth Bean,101.35
2022-08-01,Annamayya,Toor Dal,105.53
2022-08-01,Annamayya,Moong Dal,105.6
2022-08-01,Annamayya,Urad Dal,98.98
2022-08-01,Annamayya,Chana Dal,74.28
2022-08-01,Annamayya,Masoor Dal,69.81
2022-08-01,Annamayya,Horse Gram,60.5
2022-08-01,Annamayya,Rajma,116.38
2022-08-01,Annamayya,Lobia,87.07
2022-08-01,Annamayya,Field Pea,66.16
2022-08-01,Annamayya,Moth Bean,93.61
2022-08-01,Annamayya,Cowpea,78.48
2022-08-01,Annamayya,Cluster Bean,95.5
2022-08-01,Annamayya,Rice Bean,87.16
2022-08-01,Annamayya,Winged Bean,103.48
2022-08-01,Annamayya,Hyacinth Bean,91.9
2022-09-01,Anantapur,Toor Dal,121.81
2022-09-01,Anantapur,Moong Dal,114.52
2022-09-01,Anantapur,Urad Dal,108.51
2022-09-01,Anantapur,Chana Dal,88.84
2022-09-01,Anantapur,Masoor Dal,81.68
2022-09-01,Anantapur,Horse Gram,68.11
2022-09-01,Anantapur,Rajma,134.61
2022-09-01,Anantapur,Lobia,95.47
2022-09-01,Anantapur,Field Pea,79.89
2022-09-01,Anantapur,Moth Bean,96.94
2022-09-01,Anantapur,Cowpea,88.93
2022-09-01,Anantapur,Cluster Bean,106.41
2022-09-01,Anantapur,Rice Bean,98.05
2022-09-01,Anantapur,Winged Bean,121.84
2022-09-01,Anantapur,Hyacinth Bean,106.34
2022-09-01,Chittoor,Toor Dal,127.11
2022-09-01,Chittoor,Moong Dal,124.22
2022-09-01,Chittoor,Urad Dal,119.98
2022-09-01,Chittoor,Chana Dal,91.75
2022-09-01,Chittoor,Masoor Dal,81.38
2022-09-01,Chittoor,Horse Gram,69.97
2022-09-01,Chittoor,Rajma,137.46
2022-09-01,Chittoor,Lobia,105.89
2022-09-01,Chittoor,Field Pea,80.2
2022-09-01,Chittoor,Moth Bean,108.28
2022-09-01,Chittoor,Cowpea,94.95
2022-09-01,Chittoor,Cluster Bean,112.23
2022-09-01,Chittoor,Rice Bean,109.04
2022-09-01,Chittoor,Winged Bean,134.93
2022-09-01,Chittoor,Hyacinth Bean,110.53
2022-09-01,East Godavari,Toor Dal,125.02
2022-09-01,East Godavari,Moong Dal,121.44
2022-09-01,East Godavari,Urad Dal,119.25
2022-09-01,East Godavari,Chana Dal,88.18
2022-09-01,East Godavari,Masoor Dal,79.91
2022-09-01,East Godavari,Horse Gram,72.32
2022-09-01,East Godavari,Rajma,139.84
2022-09-01,East Godavari,Lobia,99.33
2022-09-01,East Godavari,Field Pea,79.31
2022-09-01,East Godavari,Moth Bean,100.84
2022-09-01,East Godavari,Cowpea,92.05
2022-09-01,East Godavari,Cluster Bean,104.77
2022-09-01,East Godavari,Rice Bean,99.17
2022-09-01,East Godavari,Winged Bean,127.38
2022-09-01,East Godavari,Hyacinth Bean,101.83
2022-09-01,Guntur,Toor Dal,109.99
2022-09-01,Guntur,Moong Dal,101.63
2022-09-01,Guntur,Urad Dal,96.95
2022-09-01,Guntur,Chana Dal,76.84
2022-09-01,Guntur,Masoor Dal,72.58
2022-09-01,Guntur,Horse Gram,62.93
2022-09-01,Guntur,Rajma,116.58
2022-09-01,Guntur,Lobia,86.45
2022-09-01,Guntur,Field Pea,70.09
2022-09-01,Guntur,Moth Bean,94.32
2022-09-01,Guntur,Cowpea,86.33
2022-09-01,Guntur,Cluster Bean,95.84
2022-09-01,Guntur,Rice Bean,91.07
2022-09-01,Guntur,Winged Bean,109.47
2022-09-01,Guntur,Hyacinth Bean,97.8
2022-09-01,Krishna,Toor Dal,109.1
2022-09-01,Krishna,Moong Dal,107.8
2022-09-01,Krishna,Urad Dal,96.79
2022-09-01,Krishna,Chana Dal,75.39
2022-09-01,Krishna,Masoor Dal,70.55
2022-09-01,Krishna,Horse Gram,61.92
2022-09-01,Krishna,Rajma,119.3
2022-09-01,Krishna,Lobia,82.06
2022-09-01,Krishna,Field Pea,65.17
2022-09-01,Krishna,Moth Bean,91.63
2022-09-01,Krishna,Cowpea,77.5
2022-09-01,Krishna,Cluster Bean,94.05
2022-09-01,Krishna,Rice Bean,89.26
2022-09-01,Krishna,Winged Bean,106.45
2022-09-01,Krishna,Hyacinth Bean,92.37
2022-09-01,Kurnool,Toor Dal,122.55
2022-09-01,Kurnool,Moong Dal,119.26
2022-09-01,Kurnool,Urad Dal,112.99
2022-09-01,Kurnool,Chana Dal,84.55
2022-09-01,Kurnool,Masoor Dal,86.93
2022-09-01,Kurnool,Horse Gram,66.81
2022-09-01,Kurnool,Rajma,135.03
2022-09-01,Kurnool,Lobia,97.62
2022-09-01,Kurnool,Field Pea,82.89
2022-09-01,Kurnool,Moth Bean,104.19
2022-09-01,Kurnool,Cowpea,94.28
2022-09-01,Kurnool,Cluster Bean,116.14
2022-09-01,Kurnool,Rice Bean,100.18
2022-09-01,Kurnool,Winged Bean,125.11
2022-09-01,Kurnool,Hyacinth Bean,109.4
2022-09-01,Prakasam,Toor Dal,126.16
2022-09-01,Prakasam,Moong Dal,117.11
2022-09-01,Prakasam,Urad Dal,118.91
2022-09-01,Prakasam,Chana Dal,82.75
2022-09-01,Prakasam,Masoor Dal,81.07
2022-09-01,Prakasam,Horse Gram,76.14
2022-09-01,Prakasam,Rajma,135.28
2022-09-01,Prakasam,Lobia,91.62
2022-09-01,Prakasam,Field Pea,82.09
2022-09-01,Prakasam,Moth Bean,107.79
2022-09-01,Prakasam,Cowpea,87.84
2022-09-01,Prakasam,Cluster Bean,108.4
2022-09-01,Prakasam,Rice Bean,103.3
2022-09-01,Prakasam,Winged Bean,122.46
2022-09-01,Prakasam,Hyacinth Bean,105.56
2022-09-01,SPSR Nellore,Toor Dal,126.99
2022-09-01,SPSR Nellore,Moong Dal,118.22
2022-09-01,SPSR Nellore,Urad Dal,112.32
2022-09-01,SPSR Nellore,Chana Dal,85.02
2022-09-01,SPSR Nellore,Masoor Dal,80.19
2022-09-01,SPSR Nellore,Horse Gram,68.83
2022-09-01,SPSR Nellore,Rajma,137.44
2022-09-01,SPSR Nellore,Lobia,95.4
2022-09-01,SPSR Nellore,Field Pea,75.43
2022-09-01,SPSR Nellore,Moth Bean,102.69
2022-09-01,SPSR Nellore,Cowpea,91.59
2022-09-01,SPSR Nellore,Cluster Bean,105.27
2022-09-01,SPSR Nellore,Rice Bean,103.1
2022-09-01,SPSR Nellore,Winged Bean,125.54
2022-09-01,SPSR Nellore,Hyacinth Bean,104.56
2022-09-01,Srikakulam,Toor Dal,119.46
2022-09-01,Srikakulam,Moong Dal,112.89
2022-09-01,Srikakulam,Urad Dal,106.26
2022-09-01,Srikakulam,Chana Dal,81.59
2022-09-01,Srikakulam,Masoor Dal,76.44
2022-09-01,Srikakulam,Horse Gram,65.39
2022-09-01,Srikakulam,Rajma,123.74
2022-09-01,Srikakulam,Lobia,94.66
2022-09-01,Srikakulam,Field Pea,74.56
2022-09-01,Srikakulam,Moth Bean,98.45
2022-09-01,Srikakulam,Cowpea,88.42
2022-09-01,Srikakulam,Cluster Bean,105.15
2022-09-01,Srikakulam,Rice Bean,96.18
2022-09-01,Srikakulam,Winged Bean,117.23
2022-09-01,Srikakulam,Hyacinth Bean,98.49
2022-09-01,Visakhapatnam,Toor Dal,113.27
2022-09-01,Visakhapatnam,Moong Dal,105.71
2022-09-01,Visakhapatnam,Urad Dal,99.3
2022-09-01,Visakhapatnam,Chana Dal,77.26
2022-09-01,Visakhapatnam,Masoor Dal,75.07
2022-09-01,Visakhapatnam,Horse Gram,67.05
2022-09-01,Visakhapatnam,Rajma,124.02
2022-09-01,Visakhapatnam,Lobia,85.68
2022-09-01,Visakhapatnam,Field Pea,67.66
2022-09-01,Visakhapatnam,Moth Bean,93.79
2022-09-01,Visakhapatnam,Cowpea,86.67
2022-09-01,Visakhapatnam,Cluster Bean,98.43
2022-09-01,Visakhapatnam,Rice Bean,88.25
2022-09-01,Visakhapatnam,Winged Bean,109.23
2022-09-01,Visakhapatnam,Hyacinth Bean,98.59
2022-09-01,Vizianagaram,Toor Dal,106.41
2022-09-01,Vizianagaram,Moong Dal,98.06
2022-09-01,Vizianagaram,Urad Dal,102.69
2022-09-01,Vizianagaram,Chana Dal,74.72
2022-09-01,Vizianagaram,Masoor Dal,66.6
2022-09-01,Vizianagaram,Horse Gram,61.61
2022-09-01,Vizianagaram,Rajma,115.31
2022-09-01,Vizianagaram,Lobia,86.34
2022-09-01,Vizianagaram,Field Pea,68.04
2022-09-01,Vizianagaram,Moth Bean,84.68
2022-09-01,Vizianagaram,Cowpea,76.14
2022-09-01,Vizianagaram,Cluster Bean,95.23
2022-09-01,Vizianagaram,Rice Bean,86.8
2022-09-01,Vizianagaram,Winged Bean,104.2
2022-09-01,Vizianagaram,Hyacinth Bean,93.19
2022-09-01,West Godavari,Toor Dal,106.59
2022-09-01,West Godavari,Moong Dal,97.75
2022-09-01,West Godavari,Urad Dal,99.07
2022-09-01,West Godavari,Chana Dal,79.19
2022-09-01,West Godavari,Masoor Dal,71.42
2022-09-01,West Godavari,Horse Gram,63.13
2022-09-01,West Godavari,Rajma,114.07
2022-09-01,West Godavari,Lobia,85.89
2022-09-01,West Godavari,Field Pea,62.41
2022-09-01,West Godavari,Moth Bean,89.0
2022-09-01,West Godavari,Cowpea,79.71
2022-09-01,West Godavari,Cluster Bean,94.51
2022-09-01,West Godavari,Rice Bean,90.53
2022-09-01,West Godavari,Winged Bean,108.11
2022-09-01,West Godavari,Hyacinth Bean,86.23
2022-09-01,YSR Kadapa,Toor Dal,116.24
2022-09-01,YSR Kadapa,Moong Dal,107.93
2022-09-01,YSR Kadapa,Urad Dal,107.46
2022-09-01,YSR Kadapa,Chana Dal,84.89
2022-09-01,YSR Kadapa,Masoor Dal,77.66
2022-09-01,YSR Kadapa,Horse Gram,68.54
2022-09-01,YSR Kadapa,Rajma,128.62
2022-09-01,YSR Kadapa,Lobia,92.5
2022-09-01,YSR Kadapa,Field Pea,71.5
2022-09-01,YSR Kadapa,Moth Bean,98.95
2022-09-01,YSR Kadapa,Cowpea,88.34
2022-09-01,YSR Kadapa,Cluster Bean,99.61
2022-09-01,YSR Kadapa,Rice Bean,96.44
2022-09-01,YSR Kadapa,Winged Bean,121.05
2022-09-01,YSR Kadapa,Hyacinth Bean,93.85
2022-09-01,Anakapalli,Toor Dal,110.23
2022-09-01,Anakapalli,Moong Dal,106.19
2022-09-01,Anakapalli,Urad Dal,100.01
2022-09-01,Anakapalli,Chana Dal,82.44
2022-09-01,Anakapalli,Masoor Dal,77.79
2022-09-01,Anakapalli,Horse Gram,62.3
2022-09-01,Anakapalli,Rajma,125.66
2022-09-01,Anakapalli,Lobia,88.68
2022-09-01,Anakapalli,Field Pea,64.52
2022-09-01,Anakapalli,Moth Bean,96.4
2022-09-01,Anakapalli,Cowpea,83.87
2022-09-01,Anakapalli,Cluster Bean,98.11
2022-09-01,Anakapalli,Rice Bean,90.84
2022-09-01,Anakapalli,Winged Bean,113.36
2022-09-01,Anakapalli,Hyacinth Bean,96.91
2022-09-01,Nandyal,Toor Dal,121.55
2022-09-01,Nandyal,Moong Dal,115.49
2022-09-01,Nandyal,Urad Dal,112.7
2022-09-01,Nandyal,Chana Dal,85.64
2022-09-01,Nandyal,Masoor Dal,83.99
2022-09-01,Nandyal,Horse Gram,72.26
2022-09-01,Nandyal,Rajma,133.81
2022-09-01,Nandyal,Lobia,99.73
2022-09-01,Nandyal,Field Pea,79.35
2022-09-01,Nandyal,Moth Bean,102.87
2022-09-01,Nandyal,Cowpea,92.36
2022-09-01,Nandyal,Cluster Bean,108.21
2022-09-01,Nandyal,Rice Bean,100.42
2022-09-01,Nandyal,Winged Bean,119.6
2022-09-01,Nandyal,Hyacinth Bean,103.42
2022-09-01,Bapatla,Toor Dal,128.07
2022-09-01,Bapatla,Moong Dal,119.82
2022-09-01,Bapatla,Urad Dal,116.29
2022-09-01,Bapatla,Chana Dal,81.8
2022-09-01,Bapatla,Masoor Dal,78.7
2022-09-01,Bapatla,Horse Gram,76.17
2022-09-01,Bapatla,Rajma,134.51
2022-09-01,Bapatla,Lobia,99.97
2022-09-01,Bapatla,Field Pea,72.01
2022-09-01,Bapatla,Moth Bean,104.78
2022-09-01,Bapatla,Cowpea,90.32
2022-09-01,Bapatla,Cluster Bean,106.33
2022-09-01,Bapatla,Rice Bean,97.49
2022-09-01,Bapatla,Winged Bean,124.9
2022-09-01,Bapatla,Hyacinth Bean,100.78
2022-09-01,Parvathipuram Manyam,Toor Dal,114.28
2022-09-01,Parvathipuram Manyam,Moong Dal,110.98
2022-09-01,Parvathipuram Manyam,Urad Dal,108.56
2022-09-01,Parvathipuram Manyam,Chana Dal,79.56
2022-09-01,Parvathipuram Manyam,Masoor Dal,82.87
2022-09-01,Parvathipuram Manyam,Horse Gram,66.49
2022-09-01,Parvathipuram Manyam,Rajma,128.9
2022-09-01,Parvathipuram Manyam,Lobia,93.82
2022-09-01,Parvathipuram Manyam,Field Pea,71.93
2022-09-01,Parvathipuram Manyam,Moth Bean,94.61
2022-09-01,Parvathipuram Manyam,Cowpea,86.41
2022-09-01,Parvathipuram Manyam,Cluster Bean,100.72
2022-09-01,Parvathipuram Manyam,Rice Bean,89.76
2022-09-01,Parvathipuram Manyam,Winged Bean,119.38
2022-09-01,Parvathipuram Manyam,Hyacinth Bean,103.59
2022-09-01,Eluru,Toor Dal,115.53
2022-09-01,Eluru,Moong Dal,109.42
2022-09-01,Eluru,Urad Dal,105.78
2022-09-01,Eluru,Chana Dal,76.61
2022-09-01,Eluru,Masoor Dal,75.92
2022-09-01,Eluru,Horse Gram,66.78
2022-09-01,Eluru,Rajma,121.91
2022-09-01,Eluru,Lobia,85.09
2022-09-01,Eluru,Field Pea,75.06
2022-09-01,Eluru,Moth Bean,90.45
2022-09-01,Eluru,Cowpea,87.35
2022-09-01,Eluru,Cluster Bean,100.27
2022-09-01,Eluru,Rice Bean,93.16
2022-09-01,Eluru,Winged Bean,114.76
2022-09-01,Eluru,Hyacinth Bean,96.77
2022-09-01,Palnadu,Toor Dal,125.28
2022-09-01,Palnadu,Moong Dal,117.08
2022-09-01,Palnadu,Urad Dal,114.28
2022-09-01,Palnadu,Chana Dal,90.78
2022-09-01,Palnadu,Masoor Dal,83.09
2022-09-01,Palnadu,Horse Gram,73.78
2022-09-01,Palnadu,Rajma,131.02
2022-09-01,Palnadu,Lobia,100.08
2022-09-01,Palnadu,Field Pea,77.01
2022-09-01,Palnadu,Moth Bean,107.83
2022-09-01,Palnadu,Cowpea,90.86
2022-09-01,Palnadu,Cluster Bean,110.77
2022-09-01,Palnadu,Rice Bean,101.42
2022-09-01,Palnadu,Winged Bean,121.1
2022-09-01,Palnadu,Hyacinth Bean,104.81
2022-09-01,Tirupati,Toor Dal,118.75
2022-09-01,Tirupati,Moong Dal,110.39
2022-09-01,Tirupati,Urad Dal,106.56
2022-09-01,Tirupati,Chana Dal,80.83
2022-09-01,Tirupati,Masoor Dal,72.72
2022-09-01,Tirupati,Horse Gram,63.05
2022-09-01,Tirupati,Rajma,124.84
2022-09-01,Tirupati,Lobia,91.77
2022-09-01,Tirupati,Field Pea,71.98
2022-09-01,Tirupati,Moth Bean,92.36
2022-09-01,Tirupati,Cowpea,90.07
2022-09-01,Tirupati,Cluster Bean,101.02
2022-09-01,Tirupati,Rice Bean,97.69
2022-09-01,Tirupati,Winged Bean,114.23
2022-09-01,Tirupati,Hyacinth Bean,99.67
2022-09-01,NTR,Toor Dal,130.23
2022-09-01,NTR,Moong Dal,120.76
2022-09-01,NTR,Urad Dal,120.23
2022-09-01,NTR,Chana Dal,91.83
2022-09-01,NTR,Masoor Dal,83.74
2022-09-01,NTR,Horse Gram,73.12
2022-09-01,NTR,Rajma,139.38
2022-09-01,NTR,Lobia,100.81
2022-09-01,NTR,Field Pea,79.01
2022-09-01,NTR,Moth Bean,104.42
2022-09-01,NTR,Cowpea,97.61
2022-09-01,NTR,Cluster Bean,110.01
2022-09-01,NTR,Rice Bean,107.58
2022-09-01,NTR,Winged Bean,135.22
2022-09-01,NTR,Hyacinth Bean,110.23
2022-09-01,Konaseema,Toor Dal,113.25
2022-09-01,Konaseema,Moong Dal,108.41
2022-09-01,Konaseema,Urad Dal,97.57
2022-09-01,Konaseema,Chana Dal,80.46
2022-09-01,Konaseema,Masoor Dal,71.77
2022-09-01,Konaseema,Horse Gram,64.89
2022-09-01,Konaseema,Rajma,119.8
2022-09-01,Konaseema,Lobia,87.72
2022-09-01,Konaseema,Field Pea,72.13
2022-09-01,Konaseema,Moth Bean,90.16
2022-09-01,Konaseema,Cowpea,84.31
2022-09-01,Konaseema,Cluster Bean,96.76
2022-09-01,Konaseema,Rice Bean,91.7
2022-09-01,Konaseema,Winged Bean,112.6
2022-09-01,Konaseema,Hyacinth Bean,91.63
2022-09-01,Kakinada,Toor Dal,112.53
2022-09-01,Kakinada,Moong Dal,112.86
2022-09-01,Kakinada,Urad Dal,102.38
2022-09-01,Kakinada,Chana Dal,80.48
2022-09-01,Kakinada,Masoor Dal,76.66
2022-09-01,Kakinada,Horse Gram,68.76
2022-09-01,Kakinada,Rajma,127.03
2022-09-01,Kakinada,Lobia,87.29
2022-09-01,Kakinada,Field Pea,70.48
2022-09-01,Kakinada,Moth Bean,95.33
2022-09-01,Kakinada,Cowpea,84.24
2022-09-01,Kakinada,Cluster Bean,98.53
2022-09-01,Kakinada,Rice Bean,94.31
2022-09-01,Kakinada,Winged Bean,115.48
2022-09-01,Kakinada,Hyacinth Bean,97.22
2022-09-01,Alluri Sitharama Raju,Toor Dal,124.27
2022-09-01,Alluri Sitharama Raju,Moong Dal,117.3
2022-09-01,Alluri Sitharama Raju,Urad Dal,116.18
2022-09-01,Alluri Sitharama Raju,Chana Dal,82.62
2022-09-01,Alluri Sitharama Raju,Masoor Dal,80.99
2022-09-01,Alluri Sitharama Raju,Horse Gram,71.36
2022-09-01,Alluri Sitharama Raju,Rajma,135.08
2022-09-01,Alluri Sitharama Raju,Lobia,97.55
2022-09-01,Alluri Sitharama Raju,Field Pea,79.08
2022-09-01,Alluri Sitharama Raju,Moth Bean,97.08
2022-09-01,Alluri Sitharama Raju,Cowpea,91.14
2022-09-01,Alluri Sitharama Raju,Cluster Bean,107.6
2022-09-01,Alluri Sitharama Raju,Rice Bean,97.93
